"","new.date2","precip1"
"3099",2006-03-10,"0.15"
"3100",2006-04-10,"0"
"3101",2006-05-10,"1.85"
"3102",2006-06-10,"1"
"3103",2006-07-10,"0"
"3104",2006-08-10,"0.45"
"3105",2006-09-10,"0"
"3106",2006-10-10,"0"
"3107",2006-11-10,"0"
"3108",2006-12-10,"0"
"3109",2007-01-10,"0"
"3110",2007-02-10,"0"
"3111",2007-03-10,"0.15"
"3112",2007-04-10,"0"
"3113",2007-05-10,"0"
"3114",2007-06-10,"0"
"3115",2007-07-10,"0"
"3116",2007-08-10,"0"
"3117",2007-09-10,"0.25"
"3118",2007-10-10,"0.05"
"3119",2007-11-10,"0"
"3120",2007-12-10,"0.08"
"3121",1982-01-11,"0"
"3122",1982-02-11,"0.27"
"3123",1982-03-11,"0.01"
"3124",1982-04-11,"0"
"3125",1982-05-11,"0.05"
"3126",1982-06-11,"0"
"3127",1982-07-11,"0"
"3128",1982-08-11,"0"
"3129",1982-09-11,"0"
"3130",1982-10-11,"0"
"3131",1982-11-11,"0"
"3132",1982-12-11,"0.23"
"3133",1983-01-11,"0.68"
"3134",1983-02-11,"0"
"3135",1983-03-11,"1"
"3136",1983-04-11,"0"
"3137",1983-05-11,"0"
"3138",1983-06-11,"0"
"3139",1983-07-11,"0"
"3140",1983-08-11,"0"
"3141",1983-09-11,"0"
"3142",1983-10-11,"0"
"3143",1983-11-11,"3.16"
"3144",1983-12-11,"0.12"
"3145",1984-01-11,"0"
"3146",1984-02-11,"0.05"
"3147",1984-03-11,"0"
"3148",1984-04-11,"0"
"3149",1984-05-11,"0"
"3150",1984-06-11,"0"
"3151",1984-07-11,"0"
"3152",1984-08-11,"0.01"
"3153",1984-09-11,"0"
"3154",1984-10-11,"0"
"3155",1984-11-11,"0"
"3156",1984-12-11,"0.5"
"3157",1985-01-11,"0"
"3158",1985-02-11,"0"
"3159",1985-03-11,"0"
"3160",1985-04-11,"0"
"3161",1985-05-11,"0.01"
"3162",1985-06-11,"0"
"3163",1985-07-11,"0.4"
"3164",1985-08-11,"0"
"3165",1985-09-11,"0"
"3166",1985-10-11,"0.22"
"3167",1985-11-11,"0.78"
"3168",1985-12-11,"0"
"3169",1986-01-11,"0"
"3170",1986-02-11,"0"
"3171",1986-03-11,"0.2"
"3172",1986-04-11,"0"
"3173",1986-05-11,"0"
"3174",1986-06-11,"0"
"3175",1986-07-11,"0"
"3176",1986-08-11,"0"
"3177",1986-09-11,"0.02"
"3178",1986-10-11,"0.02"
"3179",1986-11-11,"0"
"3180",1986-12-11,"0.05"
"3181",1987-01-11,"0"
"3182",1987-02-11,"0"
"3183",1987-03-11,"0"
"3184",1987-04-11,"0"
"3185",1987-05-11,"0"
"3186",1987-06-11,"0.1"
"3187",1987-07-11,"0"
"3188",1987-08-11,"0"
"3189",1987-09-11,"0"
"3190",1987-10-11,"0"
"3191",1987-11-11,"0"
"3192",1987-12-11,"0"
"3193",1988-01-11,"0"
"3194",1988-02-11,"0.05"
"3195",1988-03-11,"0.02"
"3196",1988-04-11,"0.02"
"3197",1988-05-11,"0"
"3198",1988-06-11,"0"
"3199",1988-07-11,"0"
"3200",1988-08-11,"0"
"3201",1988-09-11,"0"
"3202",1988-10-11,"0"
"3203",1988-11-11,"0.52"
"3204",1988-12-11,"0"
"3205",1989-01-11,"0"
"3206",1989-02-11,"0"
"3207",1989-03-11,"0"
"3208",1989-04-11,"0.12"
"3209",1989-05-11,"0"
"3210",1989-06-11,"1.3"
"3211",1989-07-11,"0.33"
"3212",1989-08-11,"0"
"3213",1989-09-11,"0"
"3214",1989-10-11,"0"
"3215",1989-11-11,"0.02"
"3216",1989-12-11,"0"
"3217",1990-01-11,"0.16"
"3218",1990-02-11,"0.7"
"3219",1990-03-11,"0"
"3220",1990-04-11,"0.55"
"3221",1990-05-11,"0"
"3222",1990-06-11,"1.65"
"3223",1990-07-11,"0"
"3224",1990-08-11,"0.06"
"3225",1990-09-11,"0.16"
"3226",1990-10-11,"0.42"
"3227",1990-11-11,"1.8"
"3228",1990-12-11,"0"
"3229",1991-01-11,"0.06"
"3230",1991-02-11,"0"
"3231",1991-03-11,"0.33"
"3232",1991-04-11,"0.33"
"3233",1991-05-11,"0"
"3234",1991-06-11,"0"
"3235",1991-07-11,"0"
"3236",1991-08-11,"3"
"3237",1991-09-11,"0"
"3238",1991-10-11,"0.21"
"3239",1991-11-11,"0.1"
"3240",1991-12-11,"0"
"3241",1992-01-11,"0.25"
"3242",1992-02-11,"0"
"3243",1992-03-11,"0"
"3244",1992-04-11,"0"
"3245",1992-05-11,"0"
"3246",1992-06-11,"0"
"3247",1992-07-11,"0"
"3248",1992-08-11,"0.01"
"3249",1992-09-11,"0"
"3250",1992-10-11,"1.65"
"3251",1992-11-11,"0"
"3252",1992-12-11,"0"
"3253",1993-01-11,"0"
"3254",1993-02-11,"0"
"3255",1993-03-11,"0.3"
"3256",1993-04-11,"2.95"
"3257",1993-05-11,"0.14"
"3258",1993-06-11,"0.05"
"3259",1993-07-11,"0"
"3260",1993-08-11,"0"
"3261",1993-09-11,"0"
"3262",1993-10-11,"0"
"3263",1993-11-11,"0"
"3264",1993-12-11,"2.4"
"3265",1994-01-11,"0"
"3266",1994-02-11,"0"
"3267",1994-03-11,"0.55"
"3268",1994-04-11,"0.21"
"3269",1994-05-11,"0"
"3270",1994-06-11,"0"
"3271",1994-07-11,"0"
"3272",1994-08-11,"0"
"3273",1994-09-11,"0.05"
"3274",1994-10-11,"0"
"3275",1994-11-11,"0"
"3276",1994-12-11,"0.83"
"3277",1995-01-11,"0"
"3278",1995-02-11,"0.06"
"3279",1995-03-11,"0"
"3280",1995-04-11,"0"
"3281",1995-05-11,"0"
"3282",1995-06-11,"0.06"
"3283",1995-07-11,"0"
"3284",1995-08-11,"0"
"3285",1995-09-11,"0"
"3286",1995-10-11,"0"
"3287",1995-11-11,"0"
"3288",1995-12-11,"0"
"3289",1996-01-11,"0"
"3290",1996-02-11,"0.35"
"3291",1996-03-11,"0"
"3292",1996-04-11,"0.05"
"3293",1996-05-11,"1.05"
"3294",1996-06-11,"0.65"
"3295",1996-07-11,"0"
"3296",1996-08-11,"0"
"3297",1996-09-11,"0"
"3298",1996-10-11,"0"
"3299",1996-11-11,"0"
"3300",1996-12-11,"0"
"3301",1997-01-11,"0"
"3302",1997-02-11,"0"
"3303",1997-03-11,"0"
"3304",1997-04-11,"0"
"3305",1997-05-11,"0"
"3306",1997-06-11,"0"
"3307",1997-07-11,"0"
"3308",1997-08-11,"0"
"3309",1997-09-11,"0"
"3310",1997-10-11,"0"
"3311",1997-11-11,"0"
"3312",1997-12-11,"0"
"3313",1998-01-11,"0.05"
"3314",1998-02-11,"0"
"3315",1998-03-11,"0"
"3316",1998-04-11,"0"
"3317",1998-05-11,"0"
"3318",1998-06-11,"0"
"3319",1998-07-11,"0.02"
"3320",1998-08-11,"0.1"
"3321",1998-09-11,"0"
"3322",1998-10-11,"1.4"
"3323",1998-11-11,"0.95"
"3324",1998-12-11,"0"
"3325",1999-01-11,"0"
"3326",1999-02-11,"0"
"3327",1999-03-11,"0.25"
"3328",1999-04-11,"0"
"3329",1999-05-11,"0"
"3330",1999-06-11,"0"
"3331",1999-07-11,"0"
"3332",1999-08-11,"0"
"3333",1999-09-11,"0.85"
"3334",1999-10-11,"0.05"
"3335",1999-11-11,"0"
"3336",1999-12-11,"0.4"
"3337",2000-01-11,"0"
"3338",2000-02-11,"0.7"
"3339",2000-03-11,"0.25"
"3340",2000-04-11,"0.03"
"3341",2000-05-11,"0.35"
"3342",2000-06-11,"0.15"
"3343",2000-07-11,"0"
"3344",2000-08-11,"0"
"3345",2000-09-11,"0"
"3346",2000-10-11,"0"
"3347",2000-11-11,"0"
"3348",2000-12-11,"0.25"
"3349",2001-01-11,"0"
"3350",2001-02-11,"0"
"3351",2001-03-11,"0.05"
"3352",2001-04-11,"0"
"3353",2001-05-11,"0"
"3354",2001-06-11,"0"
"3355",2001-07-11,"0"
"3356",2001-08-11,"0"
"3357",2001-09-11,"0"
"3358",2001-10-11,"0"
"3359",2001-11-11,"0"
"3360",2001-12-11,"0"
"3361",2002-01-11,"0.1"
"3362",2002-02-11,"0.95"
"3363",2002-03-11,"0"
"3364",2002-04-11,"0"
"3365",2002-05-11,"0"
"3366",2002-06-11,"0.25"
"3367",2002-07-11,"0"
"3368",2002-08-11,"0"
"3369",2002-09-11,"0.23"
"3370",2002-10-11,"0"
"3371",2002-11-11,"0.25"
"3372",2002-12-11,"0"
"3373",2003-01-11,"0"
"3374",2003-02-11,"0.05"
"3375",2003-03-11,"0"
"3376",2003-04-11,"0.2"
"3377",2003-05-11,"0"
"3378",2003-06-11,"0"
"3379",2003-07-11,"0.7"
"3380",2003-08-11,"0.1"
"3381",2003-09-11,"0"
"3382",2003-10-11,"0"
"3383",2003-11-11,"0.13"
"3384",2003-12-11,"0.7"
"3385",2004-01-11,"0"
"3386",2004-02-11,"0"
"3387",2004-03-11,"0.02"
"3388",2004-04-11,"0"
"3389",2004-05-11,"0.23"
"3390",2004-06-11,"0"
"3391",2004-07-11,"0"
"3392",2004-08-11,"0"
"3393",2004-09-11,"0"
"3394",2004-10-11,"0.7"
"3395",2004-11-11,"0"
"3396",2004-12-11,"0.8"
"3397",2005-01-11,"0"
"3398",2005-02-11,"0.38"
"3399",2005-03-11,"0.05"
"3400",2005-04-11,"0"
"3401",2005-05-11,"0"
"3402",2005-06-11,"0"
"3403",2005-07-11,"0"
"3404",2005-08-11,"0"
"3405",2005-09-11,"0"
"3406",2005-10-11,"0.28"
"3407",2005-11-11,"0"
"3408",2005-12-11,"0"
"3409",2006-01-11,"0"
"3410",2006-02-11,"0"
"3411",2006-03-11,"0"
"3412",2006-04-11,"0"
"3413",2006-05-11,"1.3"
"3414",2006-06-11,"0.6"
"3415",2006-07-11,"0.48"
"3416",2006-08-11,"0.01"
"3417",2006-09-11,"0"
"3418",2006-10-11,"0"
"3419",2006-11-11,"0"
"3420",2006-12-11,"0.01"
"3421",2007-01-11,"0"
"3422",2007-02-11,"0"
"3423",2007-03-11,"0.4"
"3424",2007-04-11,"0"
"3425",2007-05-11,"0.27"
"3426",2007-06-11,"0.1"
"3427",2007-07-11,"0"
"3428",2007-08-11,"0"
"3429",2007-09-11,"1.28"
"3430",2007-10-11,"0"
"3431",2007-11-11,"0"
"3432",2007-12-11,"0.08"
"3433",1982-01-12,"0.03"
"3434",1982-02-12,"0"
"3435",1982-03-12,"0.04"
"3436",1982-04-12,"0"
"3437",1982-05-12,"0"
"3438",1982-06-12,"0"
"3439",1982-07-12,"0"
"3440",1982-08-12,"0"
"3441",1982-09-12,"0.87"
"3442",1982-10-12,"0"
"3443",1982-11-12,"0"
"3444",1982-12-12,"0.05"
"3445",1983-01-12,"0"
"3446",1983-02-12,"0.38"
"3447",1983-03-12,"0"
"3448",1983-04-12,"2.25"
"3449",1983-05-12,"0.05"
"3450",1983-06-12,"0"
"3451",1983-07-12,"0"
"3452",1983-08-12,"0"
"3453",1983-09-12,"0"
"3454",1983-10-12,"0"
"3455",1983-11-12,"0"
"3456",1983-12-12,"0"
"3457",1984-01-12,"0"
"3458",1984-02-12,"0.15"
"3459",1984-03-12,"0.2"
"3460",1984-04-12,"0"
"3461",1984-05-12,"0"
"3462",1984-06-12,"0"
"3463",1984-07-12,"0"
"3464",1984-08-12,"0"
"3465",1984-09-12,"0.07"
"3466",1984-10-12,"0"
"3467",1984-11-12,"0.27"
"3468",1984-12-12,"0"
"3469",1985-01-12,"0"
"3470",1985-02-12,"0"
"3471",1985-03-12,"0.03"
"3472",1985-04-12,"0"
"3473",1985-05-12,"0"
"3474",1985-06-12,"0"
"3475",1985-07-12,"0.04"
"3476",1985-08-12,"0"
"3477",1985-09-12,"0"
"3478",1985-10-12,"0"
"3479",1985-11-12,"0.02"
"3480",1985-12-12,"0"
"3481",1986-01-12,"0"
"3482",1986-02-12,"0"
"3483",1986-03-12,"0"
"3484",1986-04-12,"0.13"
"3485",1986-05-12,"0"
"3486",1986-06-12,"0.23"
"3487",1986-07-12,"0"
"3488",1986-08-12,"0.02"
"3489",1986-09-12,"0"
"3490",1986-10-12,"0"
"3491",1986-11-12,"0.29"
"3492",1986-12-12,"0"
"3493",1987-01-12,"0"
"3494",1987-02-12,"0"
"3495",1987-03-12,"0"
"3496",1987-04-12,"0"
"3497",1987-05-12,"0"
"3498",1987-06-12,"0"
"3499",1987-07-12,"0"
"3500",1987-08-12,"0"
"3501",1987-09-12,"0.04"
"3502",1987-10-12,"0.08"
"3503",1987-11-12,"0.05"
"3504",1987-12-12,"0.65"
"3505",1988-01-12,"0"
"3506",1988-02-12,"0"
"3507",1988-03-12,"0"
"3508",1988-04-12,"0"
"3509",1988-05-12,"0.66"
"3510",1988-06-12,"0"
"3511",1988-07-12,"0"
"3512",1988-08-12,"0"
"3513",1988-09-12,"0"
"3514",1988-10-12,"0.03"
"3515",1988-11-12,"0"
"3516",1988-12-12,"0"
"3517",1989-01-12,"0"
"3518",1989-02-12,"0"
"3519",1989-03-12,"0.01"
"3520",1989-04-12,"0"
"3521",1989-05-12,"2.9"
"3522",1989-06-12,"0"
"3523",1989-07-12,"0"
"3524",1989-08-12,"0"
"3525",1989-09-12,"0"
"3526",1989-10-12,"1.83"
"3527",1989-11-12,"0.03"
"3528",1989-12-12,"0"
"3529",1990-01-12,"0.2"
"3530",1990-02-12,"0"
"3531",1990-03-12,"0"
"3532",1990-04-12,"1.17"
"3533",1990-05-12,"1.62"
"3534",1990-06-12,"0.6"
"3535",1990-07-12,"0"
"3536",1990-08-12,"0.5"
"3537",1990-09-12,"0"
"3538",1990-10-12,"0.19"
"3539",1990-11-12,"0.1"
"3540",1990-12-12,"0"
"3541",1991-01-12,"0"
"3542",1991-02-12,"0.03"
"3543",1991-03-12,"0.17"
"3544",1991-04-12,"0.08"
"3545",1991-05-12,"0"
"3546",1991-06-12,"0.03"
"3547",1991-07-12,"0"
"3548",1991-08-12,"0"
"3549",1991-09-12,"0.05"
"3550",1991-10-12,"0.51"
"3551",1991-11-12,"0.88"
"3552",1991-12-12,"0"
"3553",1992-01-12,"0"
"3554",1992-02-12,"0"
"3555",1992-03-12,"0.18"
"3556",1992-04-12,"0.73"
"3557",1992-05-12,"0"
"3558",1992-06-12,"0"
"3559",1992-07-12,"0"
"3560",1992-08-12,"0"
"3561",1992-09-12,"0.05"
"3562",1992-10-12,"0.58"
"3563",1992-11-12,"0.3"
"3564",1992-12-12,"0"
"3565",1993-01-12,"0"
"3566",1993-02-12,"0.4"
"3567",1993-03-12,"0"
"3568",1993-04-12,"0.35"
"3569",1993-05-12,"0.18"
"3570",1993-06-12,"0"
"3571",1993-07-12,"0"
"3572",1993-08-12,"0"
"3573",1993-09-12,"0"
"3574",1993-10-12,"0.55"
"3575",1993-11-12,"0.1"
"3576",1993-12-12,"0"
"3577",1994-01-12,"0"
"3578",1994-02-12,"0"
"3579",1994-03-12,"0"
"3580",1994-04-12,"0"
"3581",1994-05-12,"0.18"
"3582",1994-06-12,"0.15"
"3583",1994-07-12,"0"
"3584",1994-08-12,"0"
"3585",1994-09-12,"0.01"
"3586",1994-10-12,"0"
"3587",1994-11-12,"0"
"3588",1994-12-12,"0"
"3589",1995-01-12,"0.8"
"3590",1995-02-12,"0"
"3591",1995-03-12,"0"
"3592",1995-04-12,"0.15"
"3593",1995-05-12,"3.15"
"3594",1995-06-12,"0.28"
"3595",1995-07-12,"0"
"3596",1995-08-12,"0"
"3597",1995-09-12,"0"
"3598",1995-10-12,"0"
"3599",1995-11-12,"0.45"
"3600",1995-12-12,"0"
"3601",1996-01-12,"0.6"
"3602",1996-02-12,"0"
"3603",1996-03-12,"0"
"3604",1996-04-12,"0"
"3605",1996-05-12,"0.35"
"3606",1996-06-12,"0"
"3607",1996-07-12,"0"
"3608",1996-08-12,"0"
"3609",1996-09-12,"0.08"
"3610",1996-10-12,"0"
"3611",1996-11-12,"0"
"3612",1996-12-12,"0"
"3613",1997-01-12,"0"
"3614",1997-02-12,"0.04"
"3615",1997-03-12,"0"
"3616",1997-04-12,"0.1"
"3617",1997-05-12,"0"
"3618",1997-06-12,"0.21"
"3619",1997-07-12,"0.25"
"3620",1997-08-12,"0.4"
"3621",1997-09-12,"0.28"
"3622",1997-10-12,"0"
"3623",1997-11-12,"0"
"3624",1997-12-12,"0"
"3625",1998-01-12,"0"
"3626",1998-02-12,"1.93"
"3627",1998-03-12,"0"
"3628",1998-04-12,"0"
"3629",1998-05-12,"0"
"3630",1998-06-12,"0"
"3631",1998-07-12,"0"
"3632",1998-08-12,"0.01"
"3633",1998-09-12,"0.01"
"3634",1998-10-12,"0"
"3635",1998-11-12,"0"
"3636",1998-12-12,"0"
"3637",1999-01-12,"0.43"
"3638",1999-02-12,"0.14"
"3639",1999-03-12,"0.05"
"3640",1999-04-12,"0"
"3641",1999-05-12,"0"
"3642",1999-06-12,"0"
"3643",1999-07-12,"0"
"3644",1999-08-12,"0.1"
"3645",1999-09-12,"0"
"3646",1999-10-12,"0"
"3647",1999-11-12,"0"
"3648",1999-12-12,"0"
"3649",2000-01-12,"0"
"3650",2000-02-12,"0"
"3651",2000-03-12,"1.26"
"3652",2000-04-12,"0.33"
"3653",2000-05-12,"0"
"3654",2000-06-12,"0"
"3655",2000-07-12,"0"
"3656",2000-08-12,"0"
"3657",2000-09-12,"0"
"3658",2000-10-12,"0"
"3659",2000-11-12,"0"
"3660",2000-12-12,"0.45"
"3661",2001-01-12,"0"
"3662",2001-02-12,"0"
"3663",2001-03-12,"0"
"3664",2001-04-12,"0.9"
"3665",2001-05-12,"0"
"3666",2001-06-12,"0.6"
"3667",2001-07-12,"0"
"3668",2001-08-12,"0"
"3669",2001-09-12,"0"
"3670",2001-10-12,"0"
"3671",2001-11-12,"0"
"3672",2001-12-12,"0"
"3673",2002-01-12,"0"
"3674",2002-02-12,"0"
"3675",2002-03-12,"0"
"3676",2002-04-12,"0"
"3677",2002-05-12,"0"
"3678",2002-06-12,"0.85"
"3679",2002-07-12,"0"
"3680",2002-08-12,"0"
"3681",2002-09-12,"0.11"
"3682",2002-10-12,"0"
"3683",2002-11-12,"0.45"
"3684",2002-12-12,"0.25"
"3685",2003-01-12,"0"
"3686",2003-02-12,"0.03"
"3687",2003-03-12,"0"
"3688",2003-04-12,"1.18"
"3689",2003-05-12,"0.85"
"3690",2003-06-12,"0"
"3691",2003-07-12,"0"
"3692",2003-08-12,"0"
"3693",2003-09-12,"0"
"3694",2003-10-12,"0.4"
"3695",2003-11-12,"0.07"
"3696",2003-12-12,"0"
"3697",2004-01-12,"0.03"
"3698",2004-02-12,"0"
"3699",2004-03-12,"0.09"
"3700",2004-04-12,"0"
"3701",2004-05-12,"0"
"3702",2004-06-12,"0"
"3703",2004-07-12,"0"
"3704",2004-08-12,"0"
"3705",2004-09-12,"0"
"3706",2004-10-12,"0.01"
"3707",2004-11-12,"0"
"3708",2004-12-12,"0"
"3709",2005-01-12,"0.16"
"3710",2005-02-12,"0"
"3711",2005-03-12,"0.18"
"3712",2005-04-12,"0.2"
"3713",2005-05-12,"0.05"
"3714",2005-06-12,"0"
"3715",2005-07-12,"0"
"3716",2005-08-12,"0"
"3717",2005-09-12,"0"
"3718",2005-10-12,"0"
"3719",2005-11-12,"0"
"3720",2005-12-12,"0.01"
"3721",2006-01-12,"0.53"
"3722",2006-02-12,"0.3"
"3723",2006-03-12,"0.08"
"3724",2006-04-12,"0"
"3725",2006-05-12,"0.85"
"3726",2006-06-12,"0"
"3727",2006-07-12,"0.13"
"3728",2006-08-12,"0"
"3729",2006-09-12,"0"
"3730",2006-10-12,"1.45"
"3731",2006-11-12,"1.28"
"3732",2006-12-12,"0"
"3733",2007-01-12,"0"
"3734",2007-02-12,"0"
"3735",2007-03-12,"0"
"3736",2007-04-12,"0.2"
"3737",2007-05-12,"0"
"3738",2007-06-12,"0.05"
"3739",2007-07-12,"0.1"
"3740",2007-08-12,"0"
"3741",2007-09-12,"0.03"
"3742",2007-10-12,"2.7"
"3743",2007-11-12,"0"
"3744",2007-12-12,"0.13"
"3745",1982-01-13,"0"
"3746",1982-02-13,"0"
"3747",1982-03-13,"0.47"
"3748",1982-04-13,"0"
"3749",1982-05-13,"0"
"3750",1982-06-13,"0"
"3751",1982-07-13,"0"
"3752",1982-08-13,"0.13"
"3753",1982-09-13,"0.45"
"3754",1982-10-13,"0"
"3755",1982-11-13,"0.18"
"3756",1982-12-13,"0"
"3757",1983-01-13,"0"
"3758",1983-02-13,"0.26"
"3759",1983-03-13,"1.25"
"3760",1983-04-13,"0"
"3761",1983-05-13,"0"
"3762",1983-06-13,"0"
"3763",1983-07-13,"0"
"3764",1983-08-13,"2.12"
"3765",1983-09-13,"0"
"3766",1983-10-13,"0"
"3767",1983-11-13,"0"
"3768",1983-12-13,"2.48"
"3769",1984-01-13,"0"
"3770",1984-02-13,"0"
"3771",1984-03-13,"0"
"3772",1984-04-13,"0"
"3773",1984-05-13,"0.8"
"3774",1984-06-13,"0"
"3775",1984-07-13,"0.15"
"3776",1984-08-13,"0"
"3777",1984-09-13,"0"
"3778",1984-10-13,"0"
"3779",1984-11-13,"1.15"
"3780",1984-12-13,"0"
"3781",1985-01-13,"0"
"3782",1985-02-13,"0"
"3783",1985-03-13,"2.38"
"3784",1985-04-13,"0"
"3785",1985-05-13,"0.02"
"3786",1985-06-13,"0.08"
"3787",1985-07-13,"0"
"3788",1985-08-13,"0"
"3789",1985-09-13,"0"
"3790",1985-10-13,"0"
"3791",1985-11-13,"0.18"
"3792",1985-12-13,"0.21"
"3793",1986-01-13,"0"
"3794",1986-02-13,"0"
"3795",1986-03-13,"0"
"3796",1986-04-13,"0"
"3797",1986-05-13,"0.02"
"3798",1986-06-13,"0"
"3799",1986-07-13,"0.05"
"3800",1986-08-13,"0"
"3801",1986-09-13,"0.07"
"3802",1986-10-13,"0"
"3803",1986-11-13,"0.02"
"3804",1986-12-13,"0.03"
"3805",1987-01-13,"0"
"3806",1987-02-13,"0"
"3807",1987-03-13,"0"
"3808",1987-04-13,"0"
"3809",1987-05-13,"0.09"
"3810",1987-06-13,"0.12"
"3811",1987-07-13,"0"
"3812",1987-08-13,"0"
"3813",1987-09-13,"0"
"3814",1987-10-13,"0"
"3815",1987-11-13,"1.01"
"3816",1987-12-13,"0.05"
"3817",1988-01-13,"0"
"3818",1988-02-13,"2.7"
"3819",1988-03-13,"0"
"3820",1988-04-13,"0"
"3821",1988-05-13,"0"
"3822",1988-06-13,"0"
"3823",1988-07-13,"0"
"3824",1988-08-13,"0"
"3825",1988-09-13,"0"
"3826",1988-10-13,"0"
"3827",1988-11-13,"0"
"3828",1988-12-13,"0.05"
"3829",1989-01-13,"0.48"
"3830",1989-02-13,"0.03"
"3831",1989-03-13,"0.13"
"3832",1989-04-13,"0"
"3833",1989-05-13,"0.35"
"3834",1989-06-13,"0"
"3835",1989-07-13,"0"
"3836",1989-08-13,"0.56"
"3837",1989-09-13,"0"
"3838",1989-10-13,"0"
"3839",1989-11-13,"0"
"3840",1989-12-13,"0"
"3841",1990-01-13,"0.12"
"3842",1990-02-13,"0"
"3843",1990-03-13,"0.04"
"3844",1990-04-13,"0"
"3845",1990-05-13,"0"
"3846",1990-06-13,"0"
"3847",1990-07-13,"0"
"3848",1990-08-13,"0.45"
"3849",1990-09-13,"0"
"3850",1990-10-13,"0"
"3851",1990-11-13,"0"
"3852",1990-12-13,"0"
"3853",1991-01-13,"1.7"
"3854",1991-02-13,"0"
"3855",1991-03-13,"0"
"3856",1991-04-13,"0"
"3857",1991-05-13,"0"
"3858",1991-06-13,"0"
"3859",1991-07-13,"0"
"3860",1991-08-13,"0"
"3861",1991-09-13,"0"
"3862",1991-10-13,"0.09"
"3863",1991-11-13,"0"
"3864",1991-12-13,"0"
"3865",1992-01-13,"0"
"3866",1992-02-13,"0"
"3867",1992-03-13,"0"
"3868",1992-04-13,"0.41"
"3869",1992-05-13,"0"
"3870",1992-06-13,"0"
"3871",1992-07-13,"0"
"3872",1992-08-13,"0"
"3873",1992-09-13,"0"
"3874",1992-10-13,"0.2"
"3875",1992-11-13,"0"
"3876",1992-12-13,"0"
"3877",1993-01-13,"0.2"
"3878",1993-02-13,"1.7"
"3879",1993-03-13,"1.6"
"3880",1993-04-13,"0.05"
"3881",1993-05-13,"0.18"
"3882",1993-06-13,"0"
"3883",1993-07-13,"0"
"3884",1993-08-13,"0"
"3885",1993-09-13,"0"
"3886",1993-10-13,"0.6"
"3887",1993-11-13,"0.04"
"3888",1993-12-13,"0.5"
"3889",1994-01-13,"0"
"3890",1994-02-13,"0.33"
"3891",1994-03-13,"0"
"3892",1994-04-13,"0.05"
"3893",1994-05-13,"0"
"3894",1994-06-13,"1.15"
"3895",1994-07-13,"0"
"3896",1994-08-13,"0"
"3897",1994-09-13,"0.03"
"3898",1994-10-13,"0"
"3899",1994-11-13,"0"
"3900",1994-12-13,"0"
"3901",1995-01-13,"0.05"
"3902",1995-02-13,"0"
"3903",1995-03-13,"0.04"
"3904",1995-04-13,"0.75"
"3905",1995-05-13,"1.28"
"3906",1995-06-13,"0.04"
"3907",1995-07-13,"0"
"3908",1995-08-13,"0"
"3909",1995-09-13,"0.03"
"3910",1995-10-13,"0"
"3911",1995-11-13,"0"
"3912",1995-12-13,"0"
"3913",1996-01-13,"0.59"
"3914",1996-02-13,"0"
"3915",1996-03-13,"0"
"3916",1996-04-13,"0"
"3917",1996-05-13,"0"
"3918",1996-06-13,"0"
"3919",1996-07-13,"2.5"
"3920",1996-08-13,"0"
"3921",1996-09-13,"2.55"
"3922",1996-10-13,"0"
"3923",1996-11-13,"0"
"3924",1996-12-13,"0.02"
"3925",1997-01-13,"0"
"3926",1997-02-13,"0"
"3927",1997-03-13,"0"
"3928",1997-04-13,"0.55"
"3929",1997-05-13,"0.13"
"3930",1997-06-13,"0.05"
"3931",1997-07-13,"0"
"3932",1997-08-13,"0.1"
"3933",1997-09-13,"0.06"
"3934",1997-10-13,"0"
"3935",1997-11-13,"0"
"3936",1997-12-13,"0"
"3937",1998-01-13,"0.6"
"3938",1998-02-13,"0.08"
"3939",1998-03-13,"0"
"3940",1998-04-13,"0"
"3941",1998-05-13,"0"
"3942",1998-06-13,"0.02"
"3943",1998-07-13,"0"
"3944",1998-08-13,"0"
"3945",1998-09-13,"0"
"3946",1998-10-13,"0"
"3947",1998-11-13,"0"
"3948",1998-12-13,"0"
"3949",1999-01-13,"0.41"
"3950",1999-02-13,"0.18"
"3951",1999-03-13,"0.05"
"3952",1999-04-13,"0"
"3953",1999-05-13,"0"
"3954",1999-06-13,"0"
"3955",1999-07-13,"0"
"3956",1999-08-13,"0"
"3957",1999-09-13,"0"
"3958",1999-10-13,"0"
"3959",1999-11-13,"0.45"
"3960",1999-12-13,"0"
"3961",2000-01-13,"0"
"3962",2000-02-13,"0"
"3963",2000-03-13,"0"
"3964",2000-04-13,"0"
"3965",2000-05-13,"0"
"3966",2000-06-13,"0"
"3967",2000-07-13,"0"
"3968",2000-08-13,"0"
"3969",2000-09-13,"0.45"
"3970",2000-10-13,"0"
"3971",2000-11-13,"0"
"3972",2000-12-13,"0"
"3973",2001-01-13,"0"
"3974",2001-02-13,"0.05"
"3975",2001-03-13,"0.5"
"3976",2001-04-13,"0.11"
"3977",2001-05-13,"0.08"
"3978",2001-06-13,"0"
"3979",2001-07-13,"0"
"3980",2001-08-13,"0"
"3981",2001-09-13,"0"
"3982",2001-10-13,"0"
"3983",2001-11-13,"0"
"3984",2001-12-13,"0.25"
"3985",2002-01-13,"1.2"
"3986",2002-02-13,"0"
"3987",2002-03-13,"0"
"3988",2002-04-13,"0.8"
"3989",2002-05-13,"0.8"
"3990",2002-06-13,"0"
